time,GenPCal
2021-11-03 09:35:26.327,8506.27
2021-11-03 09:35:29.427,8509.68
2021-11-03 09:35:32.550,8506.42
2021-11-03 09:35:35.847,8523.72
2021-11-03 09:35:38.887,8505.02
2021-11-03 09:35:41.887,8503.76
2021-11-03 09:35:45.427,8502.42
2021-11-03 09:35:48.687,8522.39
2021-11-03 09:35:51.890,8499.84
2021-11-03 09:35:54.887,8511.77
2021-11-03 09:35:58.370,8500.65
2021-11-03 09:36:01.470,8526.64
2021-11-03 09:36:04.587,8502.12
2021-11-03 09:36:07.710,8511.82
2021-11-03 09:36:10.887,8514.08
2021-11-03 09:36:13.887,8502.26
2021-11-03 09:36:17.327,8521.43
2021-11-03 09:36:20.587,8509.28
2021-11-03 09:36:23.827,8502.02
2021-11-03 09:36:26.887,8510.49
2021-11-03 09:36:29.887,8522.43
2021-11-03 09:36:32.887,8522.18
2021-11-03 09:36:35.887,8499.5
2021-11-03 09:36:39.367,8512.1
2021-11-03 09:36:42.447,8508.24
2021-11-03 09:36:45.547,8516.43
2021-11-03 09:36:48.830,8502.97
2021-11-03 09:36:51.867,8515.49
2021-11-03 09:36:54.867,8516.1
2021-11-03 09:36:58.467,8524.66
2021-11-03 09:37:01.727,8502.74
2021-11-03 09:37:04.867,8514.36
2021-11-03 09:37:07.867,8500.22
2021-11-03 09:37:11.527,8511.9
2021-11-03 09:37:14.767,8500.99
2021-11-03 09:37:17.887,8516.89
2021-11-03 09:37:21.307,8504.09
2021-11-03 09:37:24.547,8522.64
2021-11-03 09:37:27.807,8501.04
2021-11-03 09:37:30.867,8518.71
2021-11-03 09:37:34.347,8504.35
2021-11-03 09:37:37.427,8522.68
2021-11-03 09:37:40.507,8514.38
2021-11-03 09:37:43.587,8500.08
2021-11-03 09:37:46.687,8517.18
2021-11-03 09:37:49.867,8499.21
2021-11-03 09:37:52.867,8525.02
2021-11-03 09:37:56.487,8504.18
2021-11-03 09:37:59.547,8513.56
2021-11-03 09:38:02.687,8498.83
2021-11-03 09:38:05.807,8523.94
2021-11-03 09:38:08.887,8514.9
2021-11-03 09:38:12.427,8513.18
2021-11-03 09:38:15.547,8505.8
2021-11-03 09:38:18.687,8511.34
2021-11-03 09:38:21.887,8504.51
2021-11-03 09:38:24.887,8516.27
2021-11-03 09:38:27.887,8501.56
2021-11-03 09:38:31.307,8521.64
2021-11-03 09:38:34.607,8498.14
2021-11-03 09:38:37.727,8497.68
2021-11-03 09:38:40.867,8507.01
2021-11-03 09:38:44.327,8498.58
2021-11-03 09:38:47.447,8522.61
2021-11-03 09:38:50.587,8497.14
2021-11-03 09:38:53.687,8515.8
2021-11-03 09:38:56.867,8499.88
2021-11-03 09:38:59.867,8499.51
2021-11-03 09:39:02.867,8518.98
2021-11-03 09:39:05.867,8511.53
2021-11-03 09:39:09.327,8517.59
2021-11-03 09:39:12.467,8497.87
2021-11-03 09:39:15.587,8522.58
2021-11-03 09:39:18.727,8503.23
2021-11-03 09:39:21.807,8506.69
2021-11-03 09:39:24.867,8516.26
2021-11-03 09:39:27.867,8506.43
2021-11-03 09:39:30.867,8505.0
2021-11-03 09:39:34.267,8500.06
2021-11-03 09:39:37.367,8510.27
2021-11-03 09:39:40.467,8507.73
2021-11-03 09:39:43.567,8501.14
2021-11-03 09:39:46.687,8516.06
2021-11-03 09:39:49.807,8516.73
2021-11-03 09:39:52.867,8505.01
2021-11-03 09:39:55.867,8508.26
2021-11-03 09:39:58.867,8501.42
2021-11-03 09:40:02.307,8520.94
2021-11-03 09:40:05.387,8501.09
2021-11-03 09:40:08.487,8516.87
2021-11-03 09:40:11.567,8499.58
2021-11-03 09:40:14.667,8511.27
2021-11-03 09:40:17.747,8521.75
2021-11-03 09:40:20.827,8497.18
2021-11-03 09:40:23.867,8512.74
2021-11-03 09:40:26.867,8516.07
2021-11-03 09:40:29.867,8497.08
2021-11-03 09:40:33.287,8511.47
2021-11-03 09:40:36.387,8501.61
2021-11-03 09:40:39.467,8517.11
2021-11-03 09:40:42.567,8504.94
2021-11-03 09:40:45.667,8500.57
2021-11-03 09:40:48.767,8519.6
2021-11-03 09:40:51.867,8503.43
2021-11-03 09:40:54.867,8511.84
2021-11-03 09:40:57.867,8513.54
2021-11-03 09:41:01.267,8520.49
2021-11-03 09:41:04.347,8503.13
2021-11-03 09:41:07.447,8516.44
2021-11-03 09:41:10.547,8506.08
2021-11-03 09:41:13.667,8499.25
2021-11-03 09:41:16.807,8511.64
2021-11-03 09:41:19.867,8518.76
2021-11-03 09:41:22.847,8498.46
2021-11-03 09:41:25.867,8518.56
2021-11-03 09:41:29.307,8511.59
2021-11-03 09:41:32.447,8513.34
2021-11-03 09:41:35.567,8502.25
2021-11-03 09:41:38.727,8515.89
2021-11-03 09:41:41.847,8505.89
2021-11-03 09:41:44.867,8510.67
2021-11-03 09:41:47.867,8518.25
2021-11-03 09:41:50.867,8499.42
2021-11-03 09:41:54.347,8514.37
2021-11-03 09:41:57.507,8499.09
2021-11-03 09:42:00.607,8520.69
2021-11-03 09:42:03.687,8515.0
2021-11-03 09:42:06.807,8499.98
2021-11-03 09:42:09.867,8516.13
2021-11-03 09:42:12.827,8504.91
2021-11-03 09:42:15.807,8502.0
2021-11-03 09:42:18.827,8523.0
2021-11-03 09:42:22.367,8509.54
2021-11-03 09:42:25.447,8508.79
2021-11-03 09:42:28.627,8507.21
2021-11-03 09:42:31.727,8520.68
2021-11-03 09:42:34.787,8498.04
2021-11-03 09:42:37.847,8513.3
2021-11-03 09:42:40.867,8514.69
2021-11-03 09:42:43.847,8501.76
2021-11-03 09:42:46.867,8513.0
2021-11-03 09:42:50.267,8497.74
2021-11-03 09:42:53.467,8515.37
2021-11-03 09:42:56.567,8500.16
2021-11-03 09:42:59.667,8519.44
2021-11-03 09:43:02.767,8523.15
2021-11-03 09:43:05.847,8503.3
2021-11-03 09:43:08.867,8506.8
2021-11-03 09:43:11.867,8512.75
2021-11-03 09:43:14.867,8504.34
2021-11-03 09:43:18.287,8507.71
2021-11-03 09:43:21.367,8509.24
2021-11-03 09:43:24.487,8511.65
2021-11-03 09:43:27.607,8499.6
2021-11-03 09:43:30.707,8517.89
2021-11-03 09:43:33.807,8519.11
2021-11-03 09:43:36.867,8497.63
2021-11-03 09:43:39.867,8514.68
2021-11-03 09:43:42.867,8506.04
2021-11-03 09:43:45.867,8497.95
2021-11-03 09:43:49.267,8513.7
2021-11-03 09:43:52.427,8496.88
2021-11-03 09:43:55.527,8515.64
2021-11-03 09:43:58.647,8501.42
2021-11-03 09:44:01.747,8514.76
2021-11-03 09:44:04.847,8515.17
2021-11-03 09:44:07.867,8499.44
2021-11-03 09:44:10.867,8517.0
2021-11-03 09:44:14.247,8498.76
2021-11-03 09:44:17.327,8524.61
2021-11-03 09:44:20.427,8502.89
2021-11-03 09:44:23.527,8509.1
2021-11-03 09:44:26.667,8505.7
2021-11-03 09:44:29.747,8507.13
2021-11-03 09:44:32.867,8520.67
2021-11-03 09:44:35.867,8502.03
2021-11-03 09:44:38.867,8497.56
2021-11-03 09:44:41.867,8516.17
2021-11-03 09:44:45.287,8504.23
2021-11-03 09:44:48.387,8521.93
2021-11-03 09:44:51.507,8503.66
2021-11-03 09:44:54.587,8499.98
2021-11-03 09:44:57.687,8516.32
2021-11-03 09:45:00.787,8497.37
2021-11-03 09:45:03.867,8523.47
2021-11-03 09:45:06.867,8506.61
2021-11-03 09:45:09.867,8497.09
2021-11-03 09:45:13.247,8512.04
2021-11-03 09:45:16.347,8501.31
2021-11-03 09:45:19.447,8521.97
