prediction,original
7622.2476,7591.07
7621.8975,7596.93
7621.5625,7608.540000000001
7621.661,7599.15
7621.6597,7592.88
7621.423,7612.37
7621.748,7591.31
7621.647,7600.39
7621.628,7597.04
7621.5195,7611.2699999999995
7621.835,7599.27
7621.9897,7587.88
7621.67,7601.0
7621.5117,7595.299999999999
7621.244,7599.27
7621.0654,7598.19
7620.8643,7588.22
7620.305,7606.47
7620.2305,7590.24
7619.8384,7605.19
7619.8096,7599.11
7619.8213,7606.71
7620.154,7594.919999999999
7620.2275,7589.68
7619.9463,7608.05
7620.124,7597.95
7620.2295,7597.169999999999
7620.274,7594.22
7620.1665,7610.460000000001
7620.539,7593.530000000001
7620.5825,7593.01
7620.436,7603.45
7620.5044,7595.16
7620.4106,7593.64
7620.1836,7610.76
7620.455,7598.5
7620.596,7593.099999999999
7620.5093,7606.17
7620.719,7605.93
7621.0845,7601.81
7621.4346,7593.229999999999
7621.4463,7605.84
7621.663,7591.3
7621.4897,7611.62
7621.8325,7587.36
7621.589,7604.36
7621.584,7592.65
7621.3223,7595.98
7621.0327,7612.38
7621.315,7590.76
7621.1685,7603.5
7621.2515,7595.66
7621.17,7610.62
7621.5356,7602.27
7621.8374,7596.91
7621.9146,7603.75
7622.1274,7590.71
7621.9175,7609.85
7622.1274,7589.04
7621.8438,7602.64
7621.773,7591.7
7621.381,7605.26
7621.3325,7601.15
7621.336,7590.53
7620.9893,7593.29
7620.5425,7606.85
7620.538,7601.61
7620.631,7589.209999999999
7620.329,7603.38
7620.3125,7602.71
7620.4097,7591.610000000001
7620.188,7601.820000000001
7620.1904,7601.74
7620.3203,7598.79
7620.4253,7590.66
7620.2183,7602.22
7620.1953,7612.3
7620.647,7594.34
7620.7466,7599.2
7620.818,7599.85
7620.9165,7599.45
7621.0103,7594.25
7620.913,7601.96
7620.9634,7589.15
7620.6147,7593.74
7620.1743,7605.98
7620.118,7588.16
7619.6616,7605.02
7619.601,7593.26
7619.391,7609.58
7619.681,7594.009999999999
7619.7036,7588.82
7619.404,7590.0
7618.952,7606.59
7619.005,7588.58
7618.716,7605.63
7618.8496,7594.0
7618.827,7588.89
7618.535,7602.56
7618.5503,7605.57
7618.875,7592.36
7618.889,7608.640000000001
7619.307,7587.27
7619.2173,7604.04
7619.3945,7608.32
7619.916,7588.44
7619.904,7603.59
7620.1455,7591.19
7620.04,7607.81
7620.341,7587.48
7620.131,7598.810000000001
7619.9927,7602.87
7620.0327,7589.99
7619.7236,7609.99
7619.9746,7604.81
7620.3384,7589.73
7620.281,7599.770000000001
7620.313,7607.07
7620.626,7601.590000000001
7620.9395,7594.540000000001
7620.9854,7602.0
7621.144,7597.49
7621.1846,7592.11
7620.9614,7605.25
7621.0425,7605.88
7621.2915,7593.34
7621.2397,7608.98
7621.5723,7592.18
7621.492,7598.27
7621.4004,7591.34
7621.041,7609.71
7621.158,7591.46
7620.93,7595.58
7620.694,7595.95
7620.438,7611.18
7620.727,7599.86
7620.9106,7653.42
7622.9873,7754.9400000000005
7630.023,7856.24
7643.9136,7938.8
7665.159,8041.93
7694.5986,8166.88
7733.1865,8224.6
7778.773,8335.31
7831.5903,8399.62
7889.7485,8547.25
7954.8657,8588.5
8023.7993,8722.05
8097.619,8783.93
8174.256,8890.26
8253.846,9036.31
8337.769,9080.41
8422.947,9218.52
8510.822,9268.88
8599.031,9405.47
8689.077,9466.23
8779.088,9578.41
8869.753,9560.41
8956.67,9570.2
9038.213,9557.74
9112.507,9562.12
9179.192,9578.01
9238.68,9567.65
9290.537,9568.16
9335.148,9558.46
9372.757,9563.72
9404.296,9578.88
9430.931,9554.18
9452.293,9575.54
9470.047,9557.19
9483.947,9581.37
9495.546,9564.59
9504.459,9555.02
9510.851,9573.89
9515.9795,9553.12
9519.284,9574.55
9521.994,9555.1
9523.421,9555.81
9523.947,9568.21
9524.292,9554.77
9523.967,9575.07
9523.977,9547.25
9523.217,9562.4
9522.526,9566.11
9521.974,9550.24
9520.969,9571.52
9520.562,9547.41
9519.679,9569.21
9519.308,9556.24
9518.8,9550.92
9518.014,9576.66
9517.99,9546.8
9517.35,9567.75
9517.179,9555.39
9516.879,9567.86
9516.892,9559.79
9516.835,9554.42
9516.578,9559.46
9516.354,9548.78
9515.752,9567.99
9515.645,9541.65
9514.89,9567.04
9514.732,9544.52
9514.099,9565.66
9513.92,9543.91
9513.274,9544.76
9512.475,9571.25
9512.501,9547.13
9512.208,9555.53
9512.048,9542.39
9511.443,9571.44
9511.579,9543.64
9511.174,9555.49
9510.933,9557.63
9510.847,9560.65
9510.975,9545.8
9510.817,9563.38
9510.998,9546.34
9510.806,9555.42
9510.784,9548.66
9510.595,9561.44
9510.709,9544.34
9510.399,9555.87
9510.28,9567.6
9510.725,9549.14
9510.796,9546.26
9510.597,9567.2
9511.017,9547.0
9511.079,9538.73
9510.618,9552.72
9510.268,9545.05
9509.76,9558.48
9509.633,9551.48
9509.519,9545.96
9509.245,9546.55
9508.909,9552.91
9508.758,9543.68
9508.325,9558.15
9508.232,9545.38
9507.94,9555.75
9507.903,9539.67
9507.497,9553.0
9507.347,9549.05
9507.208,9556.6
9507.316,9555.79
9507.533,9539.63
9507.325,9550.38
9507.248,9543.17
9506.92,9560.83
9507.046,9541.48
9506.781,9561.21
9506.99,9540.71
9506.807,9566.3
9507.286,9540.36
9507.308,9551.13
9507.394,9551.92
9507.526,9541.77
9507.335,9565.94
9507.799,9537.97
9507.661,9552.97
9507.65,9539.87
9507.242,9564.11
9507.49,9537.45
9507.206,9559.81
9507.437,9544.24
9507.365,9543.59
9507.078,9552.89
9506.998,9542.82
9506.664,9559.02
9506.782,9540.08
9506.569,9567.24
9507.098,9548.29
9507.338,9550.28
9507.499,9556.32
9507.829,9553.35
9508.167,9539.21
9508.028,9552.08
9508.036,9540.21
9507.715,9566.04
9508.061,9539.59
9507.912,9554.32
9507.937,9540.69
9507.584,9559.1
9507.616,9553.45
9507.738,9544.77
9507.631,9565.44
9508.131,9539.65
9508.067,9558.27
9508.334,9537.59
9508.041,9564.21
9508.384,9536.0
9508.071,9545.57
9507.72,9541.58
9507.124,9543.81
9506.535,9565.61
9506.665,9538.25
9506.304,9550.44
9506.129,9558.98
9506.386,9554.86
9506.707,9561.69
9507.331,9534.26
9507.155,9557.92
9507.352,9539.45
9507.058,9564.41
9507.37,9545.68
9507.379,9558.23
9507.732,9539.58
9507.591,9561.81
9507.972,9552.9
9508.304,9537.51
9508.068,9560.91
9508.294,9541.04
9508.083,9567.74
9508.569,9550.7
9508.872,9548.04
9508.97,9539.59
9508.606,9563.6
9508.805,9554.56
9509.018,9555.76
9509.352,9553.67
9509.672,9540.61
9509.521,9552.48
9509.502,9539.96
9509.1045,9541.7
9508.479,9558.98
9508.339,9550.86
9508.223,9557.61
9508.368,9540.5
9508.058,9563.14
9508.285,9537.77
9507.94,9549.61
9507.687,9541.16
9507.216,9563.88
9507.432,9536.98
9507.1455,9553.96
9507.155,9539.28
9506.741,9563.39
9506.946,9537.08
9506.6455,9558.75
9506.789,9553.12
9507.063,9545.33
9507.141,9546.1
9507.064,9558.24
9507.315,9559.15
9507.781,9548.68
9508.031,9546.57
9508.0625,9554.22
9508.214,9538.17
9507.895,9555.52
9507.919,9561.11
9508.339,9557.35
9508.802,9539.1
9508.663,9565.0
9509.036,9552.31
9509.275,9536.24
9508.898,9546.74
9508.483,9551.39
9508.267,9565.11
9508.654,9541.96
9508.608,9558.67
9508.911,9539.99
9508.686,9564.31
9509.054,9537.1
9508.818,9556.24
9508.891,9536.46
9508.414,9555.63
9508.319,9559.69
9508.534,9536.3
9508.116,9559.84
9508.232,9540.89
9507.965,9549.86
9507.828,9564.51
9508.268,9540.7
9508.196,9557.93
9508.413,9538.3
9508.062,9566.99
9508.432,9540.37
9508.307,9551.27
9508.219,9545.87
9508.045,9537.84
9507.53,9557.81
9507.471,9548.99
9507.391,9557.46
9507.614,9536.86
9507.327,9557.99
9507.479,9555.73
9507.795,9534.49
9507.459,9558.22
9507.602,9544.44
9507.506,9539.6
9507.096,9563.97
9507.299,9544.86
9507.249,9558.76
9507.551,9538.93
9507.328,9553.87
9507.329,9565.01
9507.839,9541.61
9507.874,9555.25
9508.145,9540.88
9508.024,9556.57
9508.215,9561.61
9508.702,9536.51
9508.513,9559.58
9508.689,9545.9
9508.5625,9552.3
9508.554,9555.3
9508.689,9548.16
9508.657,9550.71
9508.628,9537.96
9508.098,9547.55
9507.601,9563.31
9507.716,9536.49
9507.325,9544.05
9506.867,9541.47
9506.268,9565.82
9506.467,9542.8
9506.379,9546.5
9506.2705,9555.22
9506.474,9539.0
9506.296,9548.62
9506.194,9563.27
9506.61,9538.69
9506.489,9554.54
9506.676,9537.75
9506.429,9564.83
9506.888,9536.46
9506.79,9553.26
9506.9375,9544.44
9506.842,9544.87
9506.634,9562.55
9506.952,9558.18
9507.451,9534.72
9507.224,9547.53
9507.127,9545.18
9506.952,9562.27
9507.327,9538.3
9507.2,9556.28
9507.405,9546.97
9507.478,9542.88
9507.293,9564.29
9507.683,9538.23
9507.495,9552.92
9507.546,9538.71
9507.23,9562.4
9507.49,9550.56
9507.709,9538.54
9507.477,9550.97
9507.421,9536.71
9506.924,9560.52
9506.998,9555.27
9507.271,9536.62
9507.031,9553.77
9507.022,9538.57
9506.612,9565.5
9506.911,9536.82
9506.624,9554.44
9506.626,9538.31
9506.223,9558.04
9506.279,9563.53
9506.84,9548.56
9507.2,9535.81
9506.959,9544.78
9506.665,9560.94
9506.92,9540.94
9506.776,9540.48
9506.388,9557.67
9506.444,9538.3
9506.112,9559.25
9506.308,9559.06
9506.754,9537.59
9506.604,9552.83
9506.647,9538.36
9506.326,9561.83
9506.622,9546.28
9506.755,9542.06
9506.593,9556.29
9506.761,9538.72
9506.49,9551.71
9506.426,9548.28
9506.342,9540.87
9506.023,9556.04
9506.083,9537.07
9505.6875,9562.92
9505.948,9540.5
9505.8125,9549.74
9505.803,9547.88
9505.791,9536.35
9505.382,9560.3
9505.565,9551.36
9505.793,9539.69
9505.636,9557.05
9505.84,9548.97
9506.043,9555.64
9506.492,9534.9
9506.354,9558.28
9506.65,9536.88
9506.439,9559.77
9506.759,9563.68
9507.427,9545.17
9507.721,9545.97
9507.852,9554.87
9508.161,9554.01
9508.508,9559.04
9509.032,9537.35
9508.904,9555.41
9508.957,9541.24
9508.611,9548.31
9508.305,9564.23
9508.571,9537.96
9508.298,9543.23
9507.84,9559.64
9507.857,9549.08
9507.8,9557.37
9508.0625,9537.17
9507.829,9558.56
9508.032,9538.55
9507.796,9555.99
9507.91,9562.0
9508.421,9539.15
9508.344,9541.7
9507.973,9554.69
9507.867,9538.08
9507.351,9564.66
9507.585,9535.27
9507.244,9555.01
9507.264,9545.53
9507.157,9548.87
9507.121,9561.91
9507.552,9538.88
9507.48,9543.96
9507.285,9557.88
9507.453,9560.13
9507.957,9545.55
9508.154,9537.05
9507.813,9557.69
9507.866,9537.77
9507.439,9563.27
9507.625,9549.15
9507.663,9537.73
9507.23,9556.15
9507.153,9544.37
9506.853,9566.08
9507.283,9540.01
9507.227,9548.45
9507.171,9550.85
9507.2295,9542.17
9507.07,9564.09
9507.51,9546.7
9507.684,9544.82
9507.643,9556.66
9507.871,9539.22
9507.628,9558.29
9507.759,9536.3
9507.342,9557.17
9507.343,9546.43
9507.232,9545.48
9507.026,9562.67
9507.371,9537.62
9507.145,9545.43
9506.894,9558.63
9507.086,9546.11
9507.119,9565.73
9507.713,9537.25
9507.644,9549.44
9507.589,9554.46
9507.684,9538.1
9507.312,9562.82
9507.528,9540.93
9507.3545,9546.67
9507.182,9555.76
9507.333,9540.25
9507.139,9565.81
9507.557,9538.67
9507.43,9545.41
9507.229,9548.69
9507.118,9550.63
9507.135,9565.22
9507.717,9544.43
9507.9,9557.29
9508.326,9547.92
9508.535,9562.14
9509.129,9539.87
9509.138,9552.57
9509.227,9542.48
9508.957,9558.47
9509.056,9538.58
9508.703,9557.84
9508.784,9555.21
9508.912,9541.42
9508.65,9554.01
9508.631,9556.25
9508.743,9555.65
9509.005,9550.04
9509.174,9540.11
9508.929,9558.59
9509.084,9538.01
9508.736,9551.71
9508.534,9540.45
9507.972,9557.26
9507.812,9541.13
9507.343,9564.05
9507.522,9537.28
9507.171,9549.64
9507.004,9538.11
9506.461,9561.28
9506.532,9540.1
9506.234,9556.77
9506.373,9554.72
9506.669,9562.39
9507.367,9541.6
9507.579,9547.95
9507.735,9558.37
9508.18,9536.83
9507.96,9560.76
9508.2,9534.57
9507.787,9557.44
9507.781,9539.48
9507.374,9545.92
9506.985,9557.47
9507.05,9543.11
9506.858,9539.64
9506.3545,9551.03
9506.156,9559.18
9506.366,9537.46
9506.086,9550.13
9506.006,9551.8
9506.043,9539.03
9505.71,9551.12
9505.624,9545.04
9505.492,9556.55
9505.743,9535.13
9505.445,9548.35
9505.303,9539.87
9504.954,9565.17
9505.333,9535.34
9505.136,9557.66
9505.439,9557.8
9505.966,9542.95
9506.108,9545.49
9506.137,9560.91
9506.624,9541.05
9506.655,9566.17
9507.31,9536.06
9507.285,9555.62
9507.559,9537.93
9507.396,9542.26
9507.046,9550.37
9506.915,9538.07
9506.413,9564.39
9506.619,9535.33
9506.284,9546.51
9506.085,9556.49
9506.28,9545.78
9506.292,9554.78
9506.494,9537.77
9506.22,9566.54
9506.724,9538.96
9506.695,9542.42
9506.512,9563.83
9506.943,9540.82
9506.945,9541.1
9506.767,9566.14
9507.223,9536.37
9507.028,9557.38
9507.242,9551.59
9507.487,9558.09
9507.962,9543.0
9508.037,9549.0
9508.098,9565.53
9508.692,9537.48
9508.653,9557.91
9508.943,9543.11
9508.844,9545.88
9508.59,9538.89
9508.013,9554.96
9507.845,9550.86
9507.754,9544.76
9507.533,9560.06
9507.778,9535.19
9507.42,9545.18
9507.056,9562.42
9507.248,9537.89
9506.948,9557.27
9507.076,9536.74
9506.774,9565.5
9507.171,9542.58
9507.209,9555.76
9507.505,9540.05
9507.362,9546.84
9507.157,9554.77
9507.235,9538.56
9506.918,9538.36
9506.417,9556.07
9506.336,9537.8
9505.894,9558.66
9505.965,9545.28
9505.885,9548.3
9505.88,9557.79
9506.272,9538.35
9506.172,9565.04
9506.716,9536.56
9506.635,9551.41
9506.7705,9542.04
9506.655,9534.46
9506.095,9554.96
9505.921,9548.3
9505.871,9556.1
9506.1455,9545.89
9506.237,9555.24
9506.535,9565.9
9507.407,9538.25
9507.647,9549.59
9507.892,9541.36
9507.755,9547.47
9507.611,9547.03
9507.438,9537.68
9506.947,9560.58
9507.0625,9558.34
9507.459,9536.39
9507.262,9555.89
9507.412,9540.81
9507.201,9548.05
9507.019,9538.25
9506.568,9553.12
9506.498,9541.45
9506.256,9562.32
9506.546,9544.41
9506.592,9496.69
9504.776,9357.01
9496.911,9230.58
9480.788,9201.68
9458.514,9056.88
9427.514,8933.5
9387.388,8888.84
9340.82,8761.33
9286.774,8619.61
9224.489,8553.62
9156.53,8453.42
9083.4795,8307.71
9004.361,8244.18
8921.747,8130.8
8835.54,8010.39
8745.691,7947.66
8654.375,7840.5599999999995
8561.453,7733.27
8466.965,7649.85
8371.832,7518.84
8275.016,7408.569999999999
8176.591,7333.28
8077.878,7213.41
7978.166,7094.96
7877.0947,7030.78
7776.456,6901.17
7674.9575,6787.02
7572.493,6700.26
7469.9404,6585.319999999999
7366.7534,6478.23
7262.9683,6350.29
7157.8667,6274.62
7052.911,6148.19
6947.187,6104.74
6843.2017,5986.48
6739.7583,5853.99
6635.6416,5781.99
6532.234,5664.24
6428.6562,5609.099999999999
6326.758,5549.19
6227.4766,5539.880000000001
6133.412,5543.97
6046.6274,5541.15
5968.0654,5537.78
5898.082,5537.44
5836.6494,5533.19
5783.3145,5533.5
5737.6504,5537.46
5699.1416,5542.5599999999995
5667.237,5532.52
5640.7827,5541.87
5619.4624,5530.659999999999
5602.0757,5536.43
5588.2944,5540.6
5577.6616,5535.29
5569.3906,5533.43
5562.995,5543.88
5558.521,5534.219999999999
5555.1836,5546.04
5553.208,5534.84
5551.8184,5542.52
5551.1777,5531.77
5550.665,5540.93
5550.583,5544.02
5550.933,5531.23
5551.098,5535.710000000001
5551.2935,5544.9
5551.8506,5534.02
5552.2217,5540.01
5552.6914,5535.55
5553.0483,5541.06
5553.4883,5538.08
5553.8667,5531.2
5553.9023,5532.47
5553.765,5528.91
5553.3994,5538.07
5553.233,5530.65
5552.913,5543.24
5552.9727,5539.81
5553.1353,5537.2
5553.3003,5539.79
5553.531,5529.53
5553.415,5541.9
5553.5337,5540.69
5553.7905,5537.59
5553.9985,5539.87
5554.2676,5531.07
5554.2153,5535.09
5554.1,5540.83
5554.145,5538.73
5554.211,5545.89
5554.5605,5537.050000000001
5554.761,5538.37
5554.9443,5545.65
5555.358,5541.779999999999
5555.7485,5533.86
5555.8257,5539.529999999999
5555.908,5541.33
5556.053,5538.25
5556.1055,5540.35
5556.1733,5531.02
5555.904,5543.55
5555.91,5534.37
5555.763,5533.890000000001
5555.4995,5534.52
5555.1587,5532.830000000001
5554.7524,5541.81
5554.625,5529.64
5554.234,5537.81
5553.9736,5531.52
5553.5312,5531.289999999999
5552.9785,5540.02
5552.69,5542.66
5552.7266,5528.19
5552.4736,5539.84
5552.471,5529.71
5552.2495,5534.700000000001
5552.073,5540.110000000001
5552.118,5529.900000000001
5551.936,5539.72
5551.9863,5533.06
5551.931,5539.67
5552.0625,5530.41
5551.96,5535.68
5551.9136,5527.99
5551.638,5541.41
5551.6924,5534.04
5551.6562,5531.6
5551.4663,5540.01
5551.499,5534.49
5551.4873,5531.38
5551.361,5543.770000000001
5551.615,5534.33
5551.76,5537.99
5551.9946,5533.13
5552.0747,5545.12
5552.468,5534.76
5552.688,5531.12
5552.6665,5534.449999999999
5552.603,5541.67
5552.769,5531.1
5552.6807,5536.75
5552.6455,5534.81
5552.5435,5530.79
5552.2427,5544.39
5552.3276,5532.49
5552.25,5536.92
5552.2583,5535.6
5552.267,5534.03
5552.2427,5536.46
5552.262,5537.5
5552.344,5530.37
5552.2046,5534.47
5552.0776,5536.81
5552.0786,5534.58
5552.141,5532.87
5552.2446,5531.38
5552.268,5531.48
5552.2046,5531.52
5552.0083,5530.98
5551.669,5530.94
5551.2334,5532.07
5550.7925,5532.13
5550.402,5540.160000000001
5550.331,5533.3099999999995
5550.228,5531.289999999999
5550.0854,5540.53
5550.252,5535.07
5550.4414,5541.9
5550.8774,5536.21
5551.25,5534.729999999999
5551.491,5530.26
5551.4717,5530.82
5551.301,5532.89
5551.0957,5540.71
5551.1714,5530.87
5551.087,5541.35
5551.2803,5536.469999999999
5551.4673,5540.07
5551.779,5539.59
5552.1514,5540.39
5552.5767,5536.369999999999
5552.8887,5531.68
5552.916,5531.13
5552.7593,5544.06
5552.9497,5532.76
5552.925,5530.659999999999
5552.6816,5541.11
5552.7036,5535.1
5552.659,5540.52
5552.8086,5537.75
5553.0156,5542.95
5553.5347,5538.96
5554.0967,5530.960000000001
5554.3423,5532.69
5554.4043,5542.24
5554.6465,5543.12
5554.981,5537.69
5555.2007,5534.83
5555.2573,5536.68
5555.249,5531.4
5555.01,5542.01
5555.0205,5539.75
5555.0747,5531.78
5554.8296,5536.49
5554.557,5541.04
5554.409,5543.27
5554.4673,5529.23
5554.1846,5538.96
5554.057,5541.72
5554.0845,5536.57
5554.0215,5531.27
5553.7275,5539.43
5553.5776,5529.94
5553.1646,5539.37
5552.969,5538.15
5552.895,5531.86
5552.6963,5540.53
5552.734,5528.09
5552.432,5527.23
5551.878,5539.0
5551.599,5533.71
5551.316,5542.25
5551.4004,5533.36
5551.3975,5535.9
5551.385,5530.19
5551.173,5533.2
5550.9434,5528.62
5550.539,5539.92
5550.4517,5529.950000000001
5550.204,5538.81
5550.163,5543.35
5550.469,5539.51
5550.9043,5539.28
5551.402,5535.28
5551.775,5528.34
5551.774,5533.83
5551.743,5542.52
5551.998,5540.02
5552.3286,5530.57
5552.346,5541.170000000001
5552.54,5530.32
5552.4253,5545.870000000001
5552.6895,5534.800000000001
5552.774,5536.34
5552.811,5536.770000000001
5552.8247,5537.100000000001
5552.841,5533.03
5552.725,5530.45
5552.437,5532.82
5552.0933,5541.549999999999
5552.062,5528.04
5551.768,5541.31
5551.808,5530.48
5551.6133,5540.15
5551.603,5537.67
5551.653,5531.22
5551.512,5531.16
5551.2944,5536.91
5551.2373,5539.349999999999
5551.381,5533.23
5551.4233,5542.789999999999
5551.713,5530.55
5551.7417,5538.38
5551.899,5536.97
5552.0264,5530.63
5551.906,5535.23
5551.807,5528.64
5551.5024,5539.79
5551.485,5530.34
5551.301,5540.55
5551.394,5543.3
5551.725,5536.02
5551.943,5534.729999999999
5552.0522,5532.38
5551.978,5542.23
5552.1504,5529.87
5552.028,5540.32
5552.098,5530.92
5551.946,5541.729999999999
5552.0923,5540.4
5552.414,5541.32
5552.8936,5529.01
5553.018,5533.05
5553.0303,5536.59
5553.0444,5541.37
5553.228,5532.19
5553.226,5545.339999999999
5553.5537,5539.05
5553.843,5533.28
5553.908,5531.05
5553.778,5538.96
5553.813,5531.15
5553.602,5527.81
5553.1167,5539.42
5552.937,5532.29
5552.6675,5532.01
5552.3315,5539.24
5552.159,5538.79
5552.066,5544.21
5552.2393,5532.94
5552.216,5537.910000000001
5552.2725,5530.99
5552.105,5539.44
5552.1226,5538.060000000001
5552.205,5538.870000000001
5552.387,5536.31
5552.495,5531.84
5552.38,5529.2
5552.008,5544.73
5552.0645,5527.95
5551.7754,5539.77
5551.738,5532.92
5551.618,5532.55
5551.437,5543.770000000001
5551.602,5531.66
5551.5454,5541.67
5551.6987,5531.26
5551.6187,5534.37
5551.4863,5540.92
5551.5874,5530.75
5551.5034,5539.32
5551.598,5534.120000000001
5551.5903,5541.49
5551.8193,5527.74
5551.6616,5538.26
5551.6494,5539.86
5551.7534,5529.900000000001
5551.5947,5542.359999999999
5551.7656,5528.49
5551.623,5540.63
5551.7446,5530.35
5551.648,5542.7
5551.8535,5534.78
5551.948,5529.91
5551.781,5529.7
5551.4346,5535.38
5551.2163,5541.33
5551.314,5530.06
5551.1924,5531.61
5551.0146,5536.369999999999
5550.931,5534.03
5550.854,5544.55
5551.1733,5535.33
5551.372,5527.750000000001
5551.2144,5540.110000000001
5551.2886,5530.69
5551.1484,5542.05
5551.3457,5529.76
5551.2964,5533.58
5551.2188,5530.18
5550.968,5541.72
5551.064,5535.44
5551.145,5527.67
5550.912,5536.13
5550.8115,5534.92
5550.749,5532.66
5550.6406,5545.45
5550.9883,5527.54
5550.924,5536.97
5550.9575,5531.63
5550.88,5540.37
5551.033,5542.21
5551.4263,5538.0
5551.817,5542.35
5552.3315,5532.86
5552.548,5537.18
5552.7095,5535.5
5552.7646,5530.379999999999
5552.5566,5544.48
5552.697,5526.72
5552.3975,5539.66
5552.3125,5531.31
5552.08,5543.01
5552.183,5528.72
5551.988,5538.09
5551.9434,5532.529999999999
5551.8096,5543.03
5552.0166,5528.89
5551.8774,5538.52
5551.9106,5538.94
5552.041,5533.3099999999995
5552.0107,5538.08
5552.0454,5542.080000000001
5552.275,5528.2
5552.119,5538.15
5552.1323,5544.58
5552.4756,5531.38
5552.5137,5532.49
5552.387,5540.69
5552.4487,5534.34
5552.3955,5538.820000000001
5552.4595,5535.130000000001
5552.4844,5539.18
5552.6265,5531.72
5552.5244,5541.220000000001
5552.6577,5530.14
5552.5044,5531.25
5552.2383,5540.96
5552.258,5543.88
5552.568,5528.1
5552.4824,5534.9800000000005
5552.3716,5533.17
5552.159,5534.97
5551.9556,5539.51
5551.948,5535.87
5551.9453,5534.41
5551.9434,5540.22
5552.13,5529.94
5551.9937,5528.84
5551.632,5534.96
5551.3384,5543.35
5551.411,5530.82
5551.278,5533.63
5551.121,5537.52
5551.0903,5543.01
5551.3887,5531.36
5551.4585,5529.61
5551.2876,5537.04
5551.226,5537.709999999999
5551.267,5538.42
5551.4214,5471.140000000001
5549.1577,5416.06
5543.243,5283.23
5529.9507,5157.67
5507.3555,5095.79
5476.796,4976.77
5437.3,4920.850000000001
5390.881,4800.94
5336.7866,4672.68
5274.569,4610.61
5206.6987,4480.92
5132.4756,4415.54
5054.141,4291.8
4971.2334,4177.8
4883.9785,4115.19
4794.592,3991.54
4702.3643,3930.43
4609.322,3816.9
4514.9097,3750.85
4420.6084,3619.19
4324.946,3498.98
4227.436,3440.31
4130.043,3314.46
4031.6482,3249.87
3933.7722,3120.87
3835.0469,3011.59
3735.4043,2945.7800000000007
3636.3442,2822.56
3536.7612,2702.45
3436.1018,2638.35
3336.0354,2516.04
3235.518,2392.85
3133.9004,2327.67
3032.7996,2198.89
2931.0835,2140.57
2830.5496,2026.09
2730.3464,1902.9
2629.6296,1841.4899999999998
2530.0164,1707.48
2429.9475,1588.48
2328.844,1526.71
2228.275,1405.24
2127.1758,1337.5100000000002
2026.8104,1216.47
1926.0837,1092.49
1824.3551,1029.8
1723.2029,911.92
1621.7714,785.66
1519.2251,727.7
1417.2969,596.46
1314.648,535.91
1212.7662,417.47
1110.6472,299.78
1007.51825,227.09
904.4745,108.71
800.68976,52.9
697.5915,15.84
596.74036,16.58
500.71335,15.33
411.37863,16.55
330.154,13.95
257.75513,15.82
194.66833,4.44
140.43887,0.08
94.45484,0.0
56.000015,0.0
24.198421,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
