time,Ng,GenPCal
2021-11-03 20:26:28.007,12932.22,8507.78
2021-11-03 20:26:31.147,12932.27,8490.59
2021-11-03 20:26:34.547,12932.27,8502.41
2021-11-03 20:26:37.807,12934.9,8490.95
2021-11-03 20:26:41.067,12931.31,8503.68
2021-11-03 20:26:44.147,12938.36,8486.77
2021-11-03 20:26:47.707,12938.55,8489.51
2021-11-03 20:26:50.987,12938.01,8504.52
2021-11-03 20:26:54.147,12931.49,8492.51
2021-11-03 20:26:57.147,12938.45,8493.63
2021-11-03 20:27:00.587,12937.24,8492.22
2021-11-03 20:27:03.667,12932.96,8500.59
2021-11-03 20:27:06.787,12935.31,8497.87
2021-11-03 20:27:09.887,12932.3,8491.88
2021-11-03 20:27:12.987,12932.21,8509.79
2021-11-03 20:27:16.147,12931.88,8491.21
2021-11-03 20:27:19.527,12936.46,8508.69
2021-11-03 20:27:22.667,12933.47,8493.84
2021-11-03 20:27:25.927,12937.04,8510.88
2021-11-03 20:27:29.007,12936.62,8488.25
2021-11-03 20:27:32.147,12931.83,8506.44
2021-11-03 20:27:35.587,12932.43,8490.08
2021-11-03 20:27:38.827,12930.63,8513.04
2021-11-03 20:27:42.087,12932.92,8488.5
2021-11-03 20:27:45.127,12936.41,8503.52
2021-11-03 20:27:48.127,12938.51,8495.94
2021-11-03 20:27:51.587,12932.09,8508.89
2021-11-03 20:27:54.927,12927.3,8491.32
2021-11-03 20:27:58.007,12932.21,8502.53
2021-11-03 20:28:01.127,12930.15,8492.64
2021-11-03 20:28:04.147,12932.72,8489.08
2021-11-03 20:28:07.667,12931.54,8493.62
2021-11-03 20:28:10.767,12937.67,8497.21
2021-11-03 20:28:14.047,12932.21,8499.75
2021-11-03 20:28:17.127,12931.21,8484.98
2021-11-03 20:28:20.127,12933.75,8504.65
2021-11-03 20:28:23.587,12929.85,8489.19
2021-11-03 20:28:26.827,12932.24,8494.25
2021-11-03 20:28:30.127,12932.7,8507.15
2021-11-03 20:28:33.147,12932.21,8512.72
2021-11-03 20:28:36.147,12934.0,8496.54
2021-11-03 20:28:39.627,12932.22,8504.09
2021-11-03 20:28:42.727,12932.24,8493.16
2021-11-03 20:28:46.007,12932.42,8508.61
2021-11-03 20:28:49.147,12932.74,8497.19
2021-11-03 20:28:52.607,12938.29,8507.87
2021-11-03 20:28:55.887,12930.42,8491.98
2021-11-03 20:28:59.127,12929.22,8502.89
2021-11-03 20:29:02.127,12936.96,8489.76
2021-11-03 20:29:05.647,12932.18,8493.57
2021-11-03 20:29:08.927,12933.4,8503.26
2021-11-03 20:29:12.127,12937.83,8503.7
2021-11-03 20:29:15.127,12932.22,8490.23
2021-11-03 20:29:18.707,12930.71,8489.54
2021-11-03 20:29:21.967,12938.44,8511.87
2021-11-03 20:29:25.067,12926.87,8502.76
2021-11-03 20:29:28.127,12932.52,8488.48
2021-11-03 20:29:31.127,12932.41,8507.35
2021-11-03 20:29:34.127,12935.52,8489.34
2021-11-03 20:29:37.127,12937.4,8502.3
2021-11-03 20:29:40.727,12932.36,8489.29
2021-11-03 20:29:43.787,12937.27,8501.41
2021-11-03 20:29:46.887,12935.62,8492.72
2021-11-03 20:29:50.127,12937.93,8513.17
2021-11-03 20:29:53.127,12935.23,8498.34
2021-11-03 20:29:56.747,12931.37,8497.95
2021-11-03 20:29:59.987,12932.2,8502.17
2021-11-03 20:30:03.107,12932.84,8491.27
2021-11-03 20:30:06.147,12932.48,8506.58
2021-11-03 20:30:09.147,12937.33,8488.26
2021-11-03 20:30:12.147,12930.91,8495.11
2021-11-03 20:30:15.147,12934.21,8505.35
2021-11-03 20:30:18.627,12936.0,8505.93
2021-11-03 20:30:21.767,12933.86,8494.7
2021-11-03 20:30:24.867,12935.48,8500.07
2021-11-03 20:30:28.107,12932.18,8498.36
2021-11-03 20:30:31.127,12933.38,8489.65
2021-11-03 20:30:34.127,12932.19,8507.37
2021-11-03 20:30:37.707,12932.07,8490.96
2021-11-03 20:30:40.827,12931.57,8506.46
2021-11-03 20:30:43.907,12932.21,8494.78
2021-11-03 20:30:47.007,12936.52,8491.55
2021-11-03 20:30:50.127,12937.81,8507.68
2021-11-03 20:30:53.747,12932.62,8504.12
2021-11-03 20:30:56.847,12928.16,8488.93
2021-11-03 20:30:59.947,12937.92,8512.0
2021-11-03 20:31:03.047,12936.24,8488.34
2021-11-03 20:31:06.147,12932.87,8503.66
2021-11-03 20:31:09.587,12938.03,8491.38
2021-11-03 20:31:12.847,12936.79,8508.68
2021-11-03 20:31:16.087,12932.21,8491.45
2021-11-03 20:31:19.127,12926.79,8488.52
2021-11-03 20:31:22.127,12935.62,8501.61
2021-11-03 20:31:25.707,12932.09,8493.9
2021-11-03 20:31:28.947,12925.23,8500.63
2021-11-03 20:31:32.127,12933.35,8503.95
2021-11-03 20:31:35.127,12932.12,8496.54
2021-11-03 20:31:38.747,12932.96,8511.42
2021-11-03 20:31:41.987,12929.19,8488.59
2021-11-03 20:31:45.147,12932.21,8499.29
2021-11-03 20:31:48.127,12932.31,8502.02
2021-11-03 20:31:51.527,12928.5,8489.54
2021-11-03 20:31:54.627,12938.44,8492.43
2021-11-03 20:31:57.747,12933.47,8496.87
2021-11-03 20:32:01.047,12927.38,8501.18
2021-11-03 20:32:04.127,12932.22,8489.04
2021-11-03 20:32:07.147,12932.08,8511.31
2021-11-03 20:32:10.127,12932.53,8492.19
2021-11-03 20:32:13.567,12931.04,8506.34
2021-11-03 20:32:16.807,12937.83,8489.73
2021-11-03 20:32:20.067,12932.21,8512.4
2021-11-03 20:32:23.127,12938.27,8489.65
2021-11-03 20:32:26.127,12932.48,8492.1
2021-11-03 20:32:29.547,12932.53,8500.01
2021-11-03 20:32:32.827,12928.39,8495.54
2021-11-03 20:32:36.107,12933.87,8488.93
2021-11-03 20:32:39.147,12931.75,8498.16
2021-11-03 20:32:42.527,12936.2,8504.36
2021-11-03 20:32:45.807,12931.93,8504.88
2021-11-03 20:32:49.127,12933.29,8488.62
2021-11-03 20:32:52.147,12932.21,8505.22
2021-11-03 20:32:55.147,12933.0,8496.66
2021-11-03 20:32:58.747,12937.39,8509.83
2021-11-03 20:33:02.087,12932.18,8491.14
2021-11-03 20:33:05.147,12932.22,8504.34
2021-11-03 20:33:08.127,12936.49,8503.33
2021-11-03 20:33:11.767,12935.98,8512.77
2021-11-03 20:33:15.107,12932.16,8488.5
2021-11-03 20:33:18.147,12930.31,8507.0
2021-11-03 20:33:21.147,12931.76,8494.61
2021-11-03 20:33:24.687,12932.21,8512.37
2021-11-03 20:33:27.807,12931.73,8487.72
2021-11-03 20:33:31.087,12932.66,8505.79
2021-11-03 20:33:34.147,12932.66,8490.06
2021-11-03 20:33:37.647,12932.22,8512.17
2021-11-03 20:33:40.947,12937.01,8488.09
2021-11-03 20:33:44.147,12932.21,8503.08
2021-11-03 20:33:47.607,12930.53,8489.37
2021-11-03 20:33:50.907,12936.35,8511.19
2021-11-03 20:33:54.147,12931.74,8488.91
2021-11-03 20:33:57.147,12932.62,8506.95
2021-11-03 20:34:00.787,12932.24,8512.28
2021-11-03 20:34:04.067,12931.0,8489.75
2021-11-03 20:34:07.147,12932.01,8494.04
2021-11-03 20:34:10.147,12932.21,8504.17
2021-11-03 20:34:13.567,12930.71,8487.45
2021-11-03 20:34:16.787,12932.21,8505.18
2021-11-03 20:34:19.927,12937.66,8488.79
2021-11-03 20:34:23.107,12932.51,8499.8
2021-11-03 20:34:26.127,12932.2,8492.74
2021-11-03 20:34:29.147,12927.66,8492.54
2021-11-03 20:34:32.587,12935.12,8491.42
2021-11-03 20:34:35.707,12932.32,8503.76
2021-11-03 20:34:38.967,12927.16,8485.75
2021-11-03 20:34:42.127,12929.5,8510.0
2021-11-03 20:34:45.547,12928.86,8491.64
2021-11-03 20:34:48.687,12925.9,8500.5
2021-11-03 20:34:51.787,12932.13,8490.62
2021-11-03 20:34:55.087,12931.18,8512.42
2021-11-03 20:34:58.147,12931.52,8488.14
2021-11-03 20:35:01.147,12932.21,8495.69
2021-11-03 20:35:04.707,12937.65,8490.29
2021-11-03 20:35:07.827,12927.5,8512.03
2021-11-03 20:35:10.927,12933.0,8487.87
2021-11-03 20:35:14.147,12937.69,8505.76
2021-11-03 20:35:17.147,12926.89,8504.17
2021-11-03 20:35:20.547,12929.51,8507.81
2021-11-03 20:35:23.907,12937.72,8490.86
2021-11-03 20:35:27.047,12932.58,8507.37
2021-11-03 20:35:30.127,12931.7,8490.55
2021-11-03 20:35:33.147,12932.21,8490.37
2021-11-03 20:35:36.127,12932.51,8511.43
2021-11-03 20:35:39.647,12932.21,8494.12
2021-11-03 20:35:42.747,12928.21,8499.29
2021-11-03 20:35:45.827,12935.16,8492.66
2021-11-03 20:35:49.007,12926.3,8511.59
2021-11-03 20:35:52.127,12935.54,8488.32
2021-11-03 20:35:55.547,12933.96,8505.82
2021-11-03 20:35:58.847,12929.3,8485.47
2021-11-03 20:36:02.107,12932.21,8510.69
2021-11-03 20:36:05.127,12931.54,8495.42
2021-11-03 20:36:08.667,12930.38,8506.0
2021-11-03 20:36:11.907,12931.81,8495.52
2021-11-03 20:36:15.147,12935.36,8496.78
2021-11-03 20:36:18.147,12932.06,8488.9
2021-11-03 20:36:21.663,12932.2,8499.02
2021-11-03 20:36:24.987,12931.21,8500.86
2021-11-03 20:36:28.147,12933.19,8502.59
2021-11-03 20:36:31.147,12932.22,8489.01
2021-11-03 20:36:34.607,12932.19,8491.41
2021-11-03 20:36:37.707,12932.21,8489.8
2021-11-03 20:36:40.807,12932.2,8510.68
2021-11-03 20:36:43.883,12935.45,8486.8
2021-11-03 20:36:46.987,12929.65,8506.56
2021-11-03 20:36:50.127,12932.69,8490.03
2021-11-03 20:36:53.563,12931.99,8509.79
2021-11-03 20:36:56.663,12932.08,8489.8
2021-11-03 20:36:59.947,12932.69,8506.95
2021-11-03 20:37:03.147,12934.4,8488.24
2021-11-03 20:37:06.523,12927.99,8491.38
2021-11-03 20:37:09.783,12932.24,8489.01
2021-11-03 20:37:12.887,12932.24,8499.2
2021-11-03 20:37:15.987,12932.96,8502.07
2021-11-03 20:37:19.143,12933.7,8486.61
2021-11-03 20:37:22.123,12928.76,8510.49
2021-11-03 20:37:25.143,12932.84,8494.35
2021-11-03 20:37:28.787,12931.82,8504.45
2021-11-03 20:37:31.883,12932.22,8489.84
2021-11-03 20:37:35.003,12932.21,8507.73
2021-11-03 20:37:38.147,12931.31,8492.71
2021-11-03 20:37:41.563,12933.27,8506.67
2021-11-03 20:37:44.787,12937.69,8489.77
2021-11-03 20:37:48.043,12933.98,8509.93
2021-11-03 20:37:51.127,12931.96,8494.3
2021-11-03 20:37:54.123,12932.03,8490.18
2021-11-03 20:37:57.143,12932.43,8505.5
2021-11-03 20:38:00.627,12932.33,8505.9
2021-11-03 20:38:03.703,12936.19,8498.9
2021-11-03 20:38:06.783,12934.64,8490.24
2021-11-03 20:38:09.883,12927.47,8503.29
2021-11-03 20:38:12.987,12938.22,8489.01
2021-11-03 20:38:16.143,12932.22,8507.39
2021-11-03 20:38:19.143,12937.3,8503.93
2021-11-03 20:38:22.767,12937.51,8505.18
2021-11-03 20:38:26.023,12934.72,8488.76
2021-11-03 20:38:29.143,12932.22,8505.22
2021-11-03 20:38:32.587,12933.17,8487.08
2021-11-03 20:38:35.843,12933.63,8501.4
2021-11-03 20:38:39.083,12934.91,8502.28
2021-11-03 20:38:42.143,12930.09,8502.97
2021-11-03 20:38:45.643,12932.24,8505.07
2021-11-03 20:38:48.903,12932.03,8492.09
2021-11-03 20:38:52.123,12932.21,8500.64
2021-11-03 20:38:55.883,12934.33,8495.44
2021-11-03 20:38:59.123,12936.82,8498.78
2021-11-03 20:39:02.143,12932.14,8487.86
2021-11-03 20:39:05.523,12932.6,8506.19
2021-11-03 20:39:08.803,12936.69,8497.3
2021-11-03 20:39:12.063,12938.52,8491.62
2021-11-03 20:39:15.143,12932.81,8490.79
2021-11-03 20:39:18.143,12928.02,8506.56
2021-11-03 20:39:21.923,12931.7,8499.49
2021-11-03 20:39:25.123,12929.95,8489.25
2021-11-03 20:39:28.143,12938.28,8503.85
2021-11-03 20:39:31.883,12936.01,8490.45
2021-11-03 20:39:35.123,12936.08,8499.7
2021-11-03 20:39:38.643,12932.23,8512.53
2021-11-03 20:39:41.723,12929.93,8499.06
2021-11-03 20:39:45.023,12927.65,8489.42
2021-11-03 20:39:48.083,12931.73,8504.86
2021-11-03 20:39:51.803,12933.59,8510.32
2021-11-03 20:39:54.903,12935.94,8485.61
2021-11-03 20:39:58.003,12932.08,8503.62
2021-11-03 20:40:01.143,12932.97,8490.04
2021-11-03 20:40:04.123,12934.58,8486.76
2021-11-03 20:40:07.803,12937.03,8489.74
2021-11-03 20:40:11.143,12934.75,8505.64
2021-11-03 20:40:14.603,12930.92,8502.91
2021-11-03 20:40:17.903,12934.31,8495.09
2021-11-03 20:40:21.143,12932.55,8496.55
2021-11-03 20:40:24.623,12932.56,8490.86
2021-11-03 20:40:27.683,12936.31,8492.03
2021-11-03 20:40:30.963,12929.46,8510.24
2021-11-03 20:40:34.143,12936.5,8493.12
2021-11-03 20:40:37.143,12932.5,8501.67
2021-11-03 20:40:40.823,12933.02,8511.06
2021-11-03 20:40:44.123,12938.17,8488.44
2021-11-03 20:40:47.143,12932.26,8496.78
2021-11-03 20:40:50.783,12932.92,8486.27
2021-11-03 20:40:53.863,12932.77,8507.64
2021-11-03 20:40:56.963,12929.47,8494.09
2021-11-03 20:41:00.063,12932.24,8497.26
2021-11-03 20:41:03.143,12932.3,8501.49
2021-11-03 20:41:06.123,12932.85,8485.91
2021-11-03 20:41:09.523,12931.19,8502.89
2021-11-03 20:41:12.623,12929.92,8489.93
2021-11-03 20:41:15.703,12932.21,8506.15
2021-11-03 20:41:19.143,12932.84,8502.33
2021-11-03 20:41:22.143,12932.23,8512.09
2021-11-03 20:41:25.623,12932.44,8491.1
2021-11-03 20:41:28.743,12932.22,8504.2
2021-11-03 20:41:31.843,12932.83,8487.3
2021-11-03 20:41:34.987,12932.21,8512.47
2021-11-03 20:41:38.143,12932.45,8489.9
2021-11-03 20:41:41.143,12934.28,8496.39
2021-11-03 20:41:44.143,12932.21,8502.97
2021-11-03 20:41:47.743,12932.21,8510.97
2021-11-03 20:41:50.903,12931.61,8494.75
2021-11-03 20:41:54.123,12934.08,8498.41
2021-11-03 20:41:57.123,12925.95,8506.13
2021-11-03 20:42:00.703,12927.04,8509.12
2021-11-03 20:42:03.963,12932.42,8487.13
2021-11-03 20:42:07.043,12935.69,8500.74
2021-11-03 20:42:10.143,12931.63,8503.04
2021-11-03 20:42:13.123,12931.79,8489.43
2021-11-03 20:42:16.523,12933.59,8510.28
2021-11-03 20:42:19.603,12932.06,8488.04
2021-11-03 20:42:22.683,12932.34,8503.28
2021-11-03 20:42:25.963,12930.58,8490.29
2021-11-03 20:42:29.143,12929.4,8508.78
2021-11-03 20:42:32.523,12931.35,8500.8
2021-11-03 20:42:35.803,12933.69,8502.43
2021-11-03 20:42:39.083,12932.28,8491.52
2021-11-03 20:42:42.123,12930.72,8510.34
2021-11-03 20:42:45.623,12925.23,8489.93
2021-11-03 20:42:48.883,12928.62,8495.1
2021-11-03 20:42:52.123,12933.86,8498.23
2021-11-03 20:42:55.563,12932.2,8492.23
2021-11-03 20:42:58.843,12931.69,8504.72
2021-11-03 20:43:02.123,12931.95,8506.01
2021-11-03 20:43:05.123,12933.68,8512.11
2021-11-03 20:43:08.663,12926.09,8488.18
2021-11-03 20:43:11.763,12938.0,8494.37
2021-11-03 20:43:14.863,12934.58,8501.24
2021-11-03 20:43:18.123,12938.57,8499.21
2021-11-03 20:43:21.123,12926.34,8487.54
2021-11-03 20:43:24.883,12925.83,8505.41
2021-11-03 20:43:27.963,12932.39,8488.8
2021-11-03 20:43:31.063,12931.43,8505.95
2021-11-03 20:43:34.123,12930.95,8493.49
2021-11-03 20:43:37.123,12936.14,8567.5
2021-11-03 20:43:40.783,12946.02,8692.27
2021-11-03 20:43:43.983,12964.0,8781.26
2021-11-03 20:43:47.123,12983.09,8877.82
2021-11-03 20:43:51.023,13006.82,8984.58
2021-11-03 20:43:54.123,13003.43,8999.32
2021-11-03 20:43:57.723,12997.46,8992.62
2021-11-03 20:44:00.843,12995.7,9005.67
2021-11-03 20:44:03.943,12990.23,9005.48
2021-11-03 20:44:07.123,12988.74,8986.63
2021-11-03 20:44:10.643,12992.52,8986.72
2021-11-03 20:44:14.083,12995.52,8989.15
2021-11-03 20:44:17.583,12989.96,8954.6
2021-11-03 20:44:21.043,12976.73,8805.14
2021-11-03 20:44:24.603,12949.8,8678.06
2021-11-03 20:44:28.063,12930.66,8581.98
2021-11-03 20:44:31.123,12923.71,8507.65
2021-11-03 20:44:34.603,12915.14,8370.24
2021-11-03 20:44:38.083,12906.72,8271.12
2021-11-03 20:44:41.123,12888.61,8201.46
2021-11-03 20:44:44.123,12877.88,8071.06
2021-11-03 20:44:47.543,12861.19,8006.89
2021-11-03 20:44:51.123,12849.52,7896.83
2021-11-03 20:44:54.123,12832.95,7761.94
2021-11-03 20:44:57.643,12816.76,7694.49
2021-11-03 20:45:00.903,12802.35,7579.82
2021-11-03 20:45:04.123,12792.27,7571.9
2021-11-03 20:45:07.803,12797.83,7594.84
2021-11-03 20:45:11.123,12804.98,7585.89
2021-11-03 20:45:14.123,12811.1,7580.43
2021-11-03 20:45:17.703,12812.49,7573.5
2021-11-03 20:45:20.963,12812.66,7589.33
2021-11-03 20:45:24.123,12807.77,7577.02
2021-11-03 20:45:27.503,12804.99,7576.74
2021-11-03 20:45:30.763,12804.94,7588.01
2021-11-03 20:45:34.003,12805.29,7586.55
2021-11-03 20:45:37.123,12806.94,7569.44
2021-11-03 20:45:40.123,12811.35,7588.03
2021-11-03 20:45:43.123,12812.02,7575.39
2021-11-03 20:45:46.703,12811.77,7590.86
2021-11-03 20:45:50.123,12811.18,7573.88
2021-11-03 20:45:53.563,12810.12,7579.19
2021-11-03 20:45:56.663,12810.18,7572.03
2021-11-03 20:45:59.763,12811.26,7592.64
2021-11-03 20:46:03.003,12808.61,7570.88
2021-11-03 20:46:06.123,12809.86,7587.75
2021-11-03 20:46:09.503,12812.4,7574.4
2021-11-03 20:46:12.603,12811.51,7590.97
2021-11-03 20:46:15.703,12811.34,7569.06
2021-11-03 20:46:18.963,12811.3,7586.99
2021-11-03 20:46:22.123,12810.43,7575.4
2021-11-03 20:46:25.903,12810.82,7586.8
2021-11-03 20:46:29.123,12805.9,7570.36
2021-11-03 20:46:32.663,12805.64,7572.31
2021-11-03 20:46:35.923,12808.21,7591.72
2021-11-03 20:46:39.123,12811.57,7571.92
2021-11-03 20:46:42.123,12809.7,7580.73
2021-11-03 20:46:45.583,12811.32,7567.93
2021-11-03 20:46:48.943,12811.35,7585.54
2021-11-03 20:46:52.123,12812.14,7575.02
2021-11-03 20:46:55.123,12811.4,7587.08
2021-11-03 20:46:58.643,12810.18,7570.1
2021-11-03 20:47:02.123,12810.27,7591.27
2021-11-03 20:47:05.123,12810.73,7573.3
2021-11-03 20:47:08.603,12811.16,7584.58
2021-11-03 20:47:11.883,12811.23,7570.41
2021-11-03 20:47:14.983,12811.14,7589.54
2021-11-03 20:47:18.083,12805.12,7573.94
2021-11-03 20:47:21.123,12806.49,7569.45
2021-11-03 20:47:24.120,12806.11,7582.28
2021-11-03 20:47:27.583,12811.04,7565.16
2021-11-03 20:47:30.683,12812.76,7590.98
2021-11-03 20:47:33.943,12811.21,7571.19
2021-11-03 20:47:37.123,12807.3,7586.31
2021-11-03 20:47:40.123,12809.02,7575.38
2021-11-03 20:47:43.583,12804.99,7588.09
2021-11-03 20:47:46.783,12811.17,7574.8
2021-11-03 20:47:50.123,12806.83,7584.75
2021-11-03 20:47:53.123,12811.43,7568.83
2021-11-03 20:47:56.543,12810.05,7585.64
2021-11-03 20:47:59.620,12806.47,7567.07
2021-11-03 20:48:02.723,12805.0,7572.89
2021-11-03 20:48:05.823,12805.52,7585.47
2021-11-03 20:48:09.023,12807.74,7573.4
2021-11-03 20:48:12.120,12806.27,7587.91
2021-11-03 20:48:15.863,12810.2,7586.39
2021-11-03 20:48:19.120,12806.5,7574.0
2021-11-03 20:48:22.120,12806.36,7590.79
2021-11-03 20:48:25.763,12811.42,7589.11
2021-11-03 20:48:29.020,12808.8,7570.96
2021-11-03 20:48:32.123,12804.99,7581.39
2021-11-03 20:48:35.623,12806.53,7568.93
2021-11-03 20:48:38.900,12811.16,7584.89
2021-11-03 20:48:42.123,12808.31,7568.09
2021-11-03 20:48:45.660,12811.28,7574.94
2021-11-03 20:48:49.123,12810.21,7582.13
2021-11-03 20:48:52.123,12812.54,7582.36
2021-11-03 20:48:55.700,12810.01,7568.1
2021-11-03 20:48:59.123,12809.25,7582.79
2021-11-03 20:49:02.123,12798.87,7583.15
2021-11-03 20:49:05.720,12811.34,7575.13
2021-11-03 20:49:08.803,12811.32,7572.36
2021-11-03 20:49:11.903,12811.36,7574.78
2021-11-03 20:49:14.980,12811.35,7574.19
2021-11-03 20:49:18.120,12808.1,7583.2
2021-11-03 20:49:21.120,12803.94,7577.71
2021-11-03 20:49:24.740,12800.36,7574.19
2021-11-03 20:49:28.120,12807.41,7586.12
2021-11-03 20:49:31.120,12806.31,7566.35
2021-11-03 20:49:34.580,12806.18,7583.86
2021-11-03 20:49:37.840,12804.77,7574.34
2021-11-03 20:49:40.920,12808.93,7584.78
2021-11-03 20:49:44.023,12805.57,7568.35
2021-11-03 20:49:47.120,12806.14,7590.52
2021-11-03 20:49:50.500,12806.65,7569.53
2021-11-03 20:49:53.580,12807.99,7584.7
2021-11-03 20:49:56.860,12810.34,7576.89
2021-11-03 20:50:00.120,12805.4,7578.51
2021-11-03 20:50:03.120,12805.92,7569.54
2021-11-03 20:50:06.120,12804.99,7574.6
2021-11-03 20:50:09.583,12805.72,7568.63
2021-11-03 20:50:12.840,12810.24,7590.16
2021-11-03 20:50:16.080,12808.05,7572.92
2021-11-03 20:50:19.120,12808.83,7586.14
2021-11-03 20:50:22.500,12808.49,7581.08
2021-11-03 20:50:25.580,12806.89,7581.37
2021-11-03 20:50:28.680,12804.05,7581.88
2021-11-03 20:50:31.960,12804.96,7573.75
2021-11-03 20:50:35.060,12806.44,7585.53
2021-11-03 20:50:38.100,12804.99,7572.2
2021-11-03 20:50:41.940,12810.28,7577.85
2021-11-03 20:50:45.120,12805.87,7581.16
2021-11-03 20:50:48.900,12806.73,7586.73
2021-11-03 20:50:52.120,12809.76,7572.05
2021-11-03 20:50:55.640,12805.98,7585.75
2021-11-03 20:50:59.060,12809.18,7581.99
2021-11-03 20:51:02.100,12805.29,7585.26
2021-11-03 20:51:05.780,12805.31,7585.97
2021-11-03 20:51:09.120,12810.61,7571.84
2021-11-03 20:51:12.620,12804.97,7580.28
2021-11-03 20:51:16.040,12805.54,7584.52
2021-11-03 20:51:19.120,12810.26,7578.08
2021-11-03 20:51:22.740,12809.43,7591.87
2021-11-03 20:51:26.100,12804.36,7566.3
2021-11-03 20:51:29.740,12805.22,7576.64
2021-11-03 20:51:33.100,12804.99,7584.95
2021-11-03 20:51:36.560,12804.74,7568.47
2021-11-03 20:51:39.840,12805.01,7586.84
2021-11-03 20:51:43.120,12803.84,7573.25
2021-11-03 20:51:46.540,12808.6,7569.61
2021-11-03 20:51:49.900,12805.28,7585.65
2021-11-03 20:51:53.120,12805.0,7571.29
2021-11-03 20:51:56.520,12804.99,7580.25
2021-11-03 20:51:59.960,12809.68,7583.44
2021-11-03 20:52:03.100,12805.05,7573.63
2021-11-03 20:52:06.620,12811.12,7591.59
2021-11-03 20:52:09.720,12804.99,7575.59
2021-11-03 20:52:13.020,12805.43,7579.66
2021-11-03 20:52:16.120,12809.25,7581.47
2021-11-03 20:52:19.120,12807.36,7568.99
2021-11-03 20:52:22.500,12802.88,7589.78
2021-11-03 20:52:25.740,12805.07,7578.01
2021-11-03 20:52:29.120,12811.0,7567.5
2021-11-03 20:52:32.120,12803.03,7587.05
2021-11-03 20:52:35.120,12805.63,7583.83
2021-11-03 20:52:38.120,12811.15,7568.06
2021-11-03 20:52:41.740,12805.84,7570.4
2021-11-03 20:52:44.980,12805.1,7590.66
2021-11-03 20:52:48.100,12805.2,7581.91
2021-11-03 20:52:51.120,12804.59,7568.33
2021-11-03 20:52:54.540,12805.61,7585.85
2021-11-03 20:52:57.640,12807.54,7567.31
2021-11-03 20:53:00.740,12809.57,7591.42
2021-11-03 20:53:03.980,12811.32,7566.71
2021-11-03 20:53:07.120,12805.15,7584.18
2021-11-03 20:53:10.720,12805.13,7581.16
2021-11-03 20:53:13.960,12805.3,7591.37
2021-11-03 20:53:17.120,12803.0,7571.87
2021-11-03 20:53:20.100,12804.99,7579.63
2021-11-03 20:53:23.740,12807.06,7583.22
2021-11-03 20:53:26.980,12807.11,7572.52
2021-11-03 20:53:30.120,12806.2,7585.38
2021-11-03 20:53:33.520,12811.34,7565.14
2021-11-03 20:53:36.780,12810.86,7590.12
2021-11-03 20:53:40.040,12805.03,7567.48
2021-11-03 20:53:43.120,12808.43,7583.44
2021-11-03 20:53:46.100,12806.65,7584.16
2021-11-03 20:53:49.820,12806.81,7587.0
2021-11-03 20:53:53.060,12809.92,7567.55
2021-11-03 20:53:56.120,12804.94,7585.35
2021-11-03 20:53:59.120,12807.19,7578.63
2021-11-03 20:54:02.520,12805.71,7585.93
2021-11-03 20:54:05.600,12806.64,7580.81
2021-11-03 20:54:08.740,12807.63,7577.9
2021-11-03 20:54:11.840,12811.12,7579.25
2021-11-03 20:54:14.960,12805.68,7572.08
2021-11-03 20:54:18.060,12804.98,7591.41
2021-11-03 20:54:21.120,12807.88,7585.49
2021-11-03 20:54:24.120,12806.16,7568.08
2021-11-03 20:54:27.120,12805.07,7582.9
2021-11-03 20:54:30.100,12811.64,7570.59
2021-11-03 20:54:33.560,12812.62,7566.93
2021-11-03 20:54:36.660,12816.12,7586.3
2021-11-03 20:54:39.740,12807.83,7580.63
2021-11-03 20:54:42.840,12803.79,7577.22
2021-11-03 20:54:45.940,12805.24,7566.98
2021-11-03 20:54:49.100,12805.35,7588.21
2021-11-03 20:54:52.120,12810.97,7573.07
2021-11-03 20:54:55.120,12810.16,7587.2
2021-11-03 20:54:58.120,12804.98,7585.75
2021-11-03 20:55:01.120,12807.73,7571.99
2021-11-03 20:55:04.540,12805.37,7591.42
2021-11-03 20:55:07.640,12804.86,7577.77
2021-11-03 20:55:10.760,12807.37,7577.29
2021-11-03 20:55:13.920,12809.64,7571.67
2021-11-03 20:55:17.040,12805.32,7584.14
2021-11-03 20:55:20.120,12805.73,7590.03
2021-11-03 20:55:23.100,12806.55,7578.97
2021-11-03 20:55:26.100,12804.98,7564.0
2021-11-03 20:55:29.540,12804.99,7584.06
2021-11-03 20:55:32.660,12804.99,7568.64
2021-11-03 20:55:35.760,12805.49,7590.74
2021-11-03 20:55:38.840,12805.83,7570.49
2021-11-03 20:55:41.940,12804.98,7583.06
2021-11-03 20:55:45.060,12808.92,7574.09
2021-11-03 20:55:48.100,12808.02,7585.45
2021-11-03 20:55:51.120,12809.94,7587.63
2021-11-03 20:55:54.100,12805.76,7566.55
2021-11-03 20:55:57.560,12805.73,7581.92
2021-11-03 20:56:00.660,12805.9,7570.19
2021-11-03 20:56:03.720,12806.02,7591.5
2021-11-03 20:56:06.820,12805.29,7578.45
2021-11-03 20:56:09.920,12805.56,7565.86
2021-11-03 20:56:13.000,12804.04,7580.42
2021-11-03 20:56:16.120,12805.9,7573.79
2021-11-03 20:56:19.120,12807.83,7584.74
2021-11-03 20:56:22.120,12804.92,7580.6
2021-11-03 20:56:25.120,12810.9,7567.52
2021-11-03 20:56:28.540,12805.0,7587.32
